athlete_id,first_name,last_name,full_name,display_name,weight,height,position_abbreviation,passing_completions,passing_completion_pct,passing_interceptions,passing_interception_pct,passing_net_passing_yards_per_game,passing_passing_attempts,passing_passing_touchdowns,passing_passing_touchdown_pct,passing_passing_yards,passing_sacks,passing_yards_per_pass_attempt
4570057,Cole,Snyder,Cole Snyder,Cole Snyder,208,74,QB,203,54.56999969482422,9,2.4189999103546143,175.75,372,13,3.494999885559082,2109,17,5.669000148773193
4570088,Connor,Genal,Connor Genal,Connor Genal,215,77,QB,3,50,1,16.66699981689453,9.5,6,0,0,19,1,3.1670000553131104
4570259,Daniel,Richardson,Daniel Richardson,Daniel Richardson,205,70,QB,208,65.40899658203125,10,3.1449999809265137,181.90908813476562,318,13,4.0879998207092285,2001,25,6.291999816894531
4570554,Chandler,Rogers,Chandler Rogers,Chandler Rogers,195,72,QB,262,62.233001708984375,5,1.187999963760376,281.8333435058594,421,29,6.888000011444092,3382,33,8.032999992370605
4570743,Santino,Marucci,Santino Marucci,Santino Marucci,217,73,QB,12,57.143001556396484,2,9.52400016784668,75.5,21,1,4.76200008392334,151,3,7.190000057220459
4570905,Kris,Brown,Kris Brown,Kris Brown,216,76,QB,0,0,0,0,0,2,0,0,0,0,0
4571184,Justin,Miller,Justin Miller,Justin Miller,210,75,QB,210,59.659000396728516,9,2.556999921798706,229.72727966308594,352,28,7.954999923706055,2527,9,7.178999900817871
4571272,Nick,Howard,Nick Howard,Nick Howard,225,74,QB,33,49.25400161743164,3,4.478000164031982,30.200000762939453,67,1,1.4930000305175781,302,1,4.506999969482422
4571293,Miles,Hastings,Miles Hastings,Miles Hastings,189,73,QB,230,63.361000061035156,10,2.755000114440918,215.27272033691406,363,14,3.8570001125335693,2368,9,6.5229997634887695
4571339,Brock,Domann,Brock Domann,Brock Domann,225,74,QB,5,100,0,0,14.666666984558105,5,0,0,44,0,8.800000190734863
4571364,Hajj-Malik,Williams,Hajj-Malik Williams,Hajj-Malik Williams,205,72,QB,232,70.516998291015625,8,2.431999921798706,236.72727966308594,329,19,5.775000095367432,2604,25,7.914999961853027
4571366,Charlie,Dean,Charlie Dean,Charlie Dean,205,73,QB,15,65.21700286865234,3,13.043000221252441,98,23,0,0,98,0,4.261000156402588
4571721,Pierce,Holley,Pierce Holley,Pierce Holley,215,74,QB,239,60.81399917602539,7,1.781000018119812,247.5454559326172,393,17,4.326000213623047,2723,35,6.928999900817871
4571819,Keegan,Shoemaker,Keegan Shoemaker,Keegan Shoemaker,210,75,QB,264,63.00699996948242,11,2.625,227.90908813476562,419,15,3.5799999237060547,2507,17,5.982999801635742
4573398,Max,Brosmer,Max Brosmer,Max Brosmer,217,74,QB,291,63.95600128173828,6,1.319000005722046,314.4545593261719,455,29,6.374000072479248,3459,16,7.6020002365112305
4573455,Darius,Perrantes,Darius Perrantes,Darius Perrantes,220,72,QB,131,49.810001373291016,18,6.843999862670898,193.6666717529297,263,21,7.985000133514404,2324,14,8.836999893188477
4573600,Zachary,Clement,Zachary Clement,Zachary Clement,220,72,QB,104,60.46500015258789,5,2.9070000648498535,107,172,9,5.232999801635742,1177,6,6.8429999351501465
4573680,Nolan,Grooms,Nolan Grooms,Nolan Grooms,188,74,QB,161,64.4000015258789,8,3.200000047683716,186.3000030517578,250,22,8.800000190734863,1863,21,7.452000141143799
4573878,Jonathan,Murphy,Jonathan Murphy,Jonathan Murphy,190,72,QB,85,53.797000885009766,3,1.8990000486373901,148.75,158,8,5.063000202178955,1190,15,7.5320000648498535
4573913,Bret,Bushka,Bret Bushka,Bret Bushka,205,70,QB,173,62.909000396728516,6,2.181999921798706,162.63636779785156,275,14,5.091000080108643,1789,17,6.505000114440918
4574024,Rob,McCoy,Rob McCoy,Rob McCoy,190,73,QB,105,54.124000549316406,5,2.5769999027252197,129.125,194,3,1.5460000038146973,1033,10,5.324999809265137
4574106,Matt,O'Connor,Matt O'Connor,Matt O'Connor,205,74,QB,103,54.7869987487793,7,3.7230000495910645,135.6999969482422,188,6,3.190999984741211,1357,12,7.2179999351501465
4574356,Tyler,Huff,Tyler Huff,Tyler Huff,208,73,QB,183,61.20399856567383,6,2.006999969482422,169.36363220214844,299,10,3.3440001010894775,1863,17,6.230999946594238
4574423,Cole,Dow,Cole Dow,Cole Dow,208,73,QB,36,47.36800003051758,7,9.211000442504883,31.100000381469727,76,6,7.894999980926514,311,3,4.0920000076293945
4574790,Harold,Blood,Harold Blood,Harold Blood,180,74,QB,150,57.915000915527344,11,4.247000217437744,190.10000610351562,259,13,5.019000053405762,1901,32,7.340000152587891
4574809,Jalon,Jones,Jalon Jones,Jalon Jones,205,75,QB,67,61.46799850463867,4,3.6700000762939453,64.5999984741211,109,2,1.8350000381469727,646,13,5.927000045776367
4575668,Gavin,Hardison,Gavin Hardison,Gavin Hardison,215,75,QB,73,56.5890007019043,7,5.426000118255615,189.39999389648438,129,5,3.875999927520752,947,14,7.341000080108643
4575909,Roman,Fuller,Roman Fuller,Roman Fuller,206,76,QB,20,66.66699981689453,3,10,40.33333206176758,30,2,6.666999816894531,121,1,4.0329999923706055
4576064,Davius,Richard,Davius Richard,Davius Richard,215,75,QB,166,60.805999755859375,4,1.465000033378601,197.90908813476562,273,21,7.691999912261963,2177,12,7.973999977111816
4576127,Haden,Carlson,Haden Carlson,Haden Carlson,215,75,QB,7,58.33300018310547,0,0,40,12,0,0,120,3,10
4576189,Aveon,Smith,Aveon Smith,Aveon Smith,210,73,QB,48,50,2,2.0829999446868896,70.888885498046875,96,2,2.0829999446868896,638,7,6.645999908447266
4577440,Grant,Sergent,Grant Sergent,Grant Sergent,212,74,QB,65,61.904998779296875,2,1.9049999713897705,223.25,105,7,6.666999816894531,893,14,8.505000114440918
4577478,Tyler,Riddell,Tyler Riddell,Tyler Riddell,183,72,QB,21,45.652000427246094,2,4.3480000495910645,80.33333587646484,46,1,2.1740000247955322,241,3,5.238999843597412
4577580,Gino,English,Gino English,Gino English,195,73,QB,6,40,0,0,5.875,15,1,6.666999816894531,47,3,3.132999897003174
4577962,Camden,Orth,Camden Orth,Camden Orth,225,75,QB,39,57.35300064086914,5,7.353000164031982,44.181819915771484,68,5,7.353000164031982,486,4,7.146999835968018
4578236,Jared,Lewis,Jared Lewis,Jared Lewis,210,75,QB,4,25,0,0,23.5,16,0,0,47,2,2.937999963760376
4578237,Tylik,Bethea,Tylik Bethea,Tylik Bethea,225,78,QB,38,51.35100173950195,2,2.703000068664551,61.5,74,2,2.703000068664551,369,8,4.986000061035156
4579073,Tommy,Schuster,Tommy Schuster,Tommy Schuster,195,72,QB,206,70.5479965209961,5,1.7120000123977661,186.5,292,19,6.506999969482422,2238,23,7.664000034332275
4579549,Quinton,Williams,Quinton Williams,Quinton Williams,205,77,QB,178,59.731998443603516,4,1.3420000076293945,196.18182373046875,298,16,5.36899995803833,2158,18,7.242000102996826
4580590,Zac,Larrier,Zac Larrier,Zac Larrier,195,72,QB,37,59.676998138427734,2,3.2260000705718994,74.4000015258789,62,6,9.677000045776367,744,7,12
4587700,Dominique,Anthony,Dominique Anthony,Dominique Anthony,213,73,QB,57,53.77399826049805,3,2.8299999237060547,76,106,3,2.8299999237060547,532,3,5.019000053405762
4587721,Daniel,Greek,Daniel Greek,Daniel Greek,225,77,QB,6,60,0,0,6.333333492279053,10,0,0,19,1,1.899999976158142
4590294,Brady,Lichtenberg,Brady Lichtenberg,Brady Lichtenberg,208,73,QB,19,55.88199996948242,1,2.940999984741211,36,34,2,5.881999969482422,252,2,7.4120001792907715
4592531,Ari,Patu,Ari Patu,Ari Patu,216,76,QB,3,50,0,0,37,6,0,0,37,0,6.166999816894531
4592532,Billy,Edwards Jr.,Billy Edwards Jr.,Billy Edwards Jr.,219,76,QB,4,40,1,10,0.3333333432674408,10,0,0,2,0,0.20000000298023224
4596472,Jalon,Daniels,Jalon Daniels,Jalon Daniels,215,72,QB,56,74.66699981689453,1,1.3329999446868896,235,75,5,6.666999816894531,705,5,9.399999618530273
4597247,Austin,Smith,Austin Smith,Austin Smith,218,74,QB,171,57.382999420166016,7,2.3489999771118164,147.9166717529297,298,9,3.0199999809265137,1775,30,5.955999851226807
4597499,Mikey,Keene,Mikey Keene,Mikey Keene,198,71,QB,252,65.7959976196289,9,2.3499999046325684,236,383,21,5.482999801635742,2596,19,6.7779998779296875
4597679,Luke,Altmyer,Luke Altmyer,Luke Altmyer,200,74,QB,175,64.81500244140625,10,3.7039999961853027,209.22222900390625,270,13,4.815000057220459,1883,34,6.973999977111816
4600403,Braylon,Braxton,Braylon Braxton,Braylon Braxton,222,75,QB,22,44,6,12,35.33333206176758,50,2,4,212,5,4.239999771118164
4602923,Jaylen,Henderson,Jaylen Henderson,Jaylen Henderson,220,75,QB,52,67.53199768066406,2,2.5969998836517334,176,77,6,7.791999816894531,704,10,9.142999649047852
4602937,Colten,Gauthier,Colten Gauthier,Colten Gauthier,208,75,QB,1,50,0,0,15,2,0,0,15,0,7.5
4605998,Logan,Fife,Logan Fife,Logan Fife,205,72,QB,52,57.143001556396484,2,2.197999954223633,80.25,91,3,3.296999931335449,642,11,7.054999828338623
4606194,Seth,Henigan,Seth Henigan,Seth Henigan,210,75,QB,294,66.51599884033203,9,2.0360000133514404,293.25,442,28,6.335000038146973,3519,19,7.961999893188477
4607891,Ryan,Stubblefield,Ryan Stubblefield,Ryan Stubblefield,205,70,QB,11,61.111000061035156,0,0,29.66666603088379,18,0,0,89,0,4.943999767303467
4608823,Grady,Robison,Grady Robison,Grady Robison,200,72,QB,4,66.66699981689453,0,0,11.222222328186035,6,1,16.66699981689453,101,0,16.83300018310547
4610131,Parker,Navarro,Parker Navarro,Parker Navarro,203,72,QB,7,70,1,10,21.66666603088379,10,2,20,65,0,6.5
4611991,Cooper,Justice,Cooper Justice,Cooper Justice,230,79,QB,27,45,3,5,69.80000305175781,60,2,3.3329999446868896,349,6,5.816999912261963
4612078,Jacobian,Morgan,Jacobian Morgan,Jacobian Morgan,227,76,QB,83,67.4800033569336,1,0.8130000233650208,141.1666717529297,123,10,8.130000114440918,847,9,6.886000156402588
4618083,Ethan,Hampton,Ethan Hampton,Ethan Hampton,216,75,QB,19,57.57600021362305,2,6.060999870300293,49,33,2,6.060999870300293,147,0,4.454999923706055
4643625,Kai,Millner,Kai Millner,Kai Millner,215,74,QB,38,59.375,1,1.562999963760376,151.6666717529297,64,2,3.125,455,4,7.109000205993652
4678010,Kyron,Drones,Kyron Drones,Kyron Drones,231,74,QB,153,57.95500183105469,3,1.1360000371932983,166.0833282470703,264,15,5.682000160217285,1993,20,7.548999786376953
4682518,Nicholas,Vattiato,Nicholas Vattiato,Nicholas Vattiato,196,73,QB,286,66.8219985961914,13,3.0369999408721924,257.6666564941406,428,23,5.374000072479248,3092,32,7.223999977111816
4682565,Tyler,Macon,Tyler Macon,Tyler Macon,198,72,QB,2,15.385000228881836,2,15.385000228881836,6.199999809265137,13,0,0,31,0,2.384999990463257
4682642,DC,Tabscott,DC Tabscott,DC Tabscott,206,76,QB,1,20,1,20,5.333333492279053,5,0,0,16,0,3.200000047683716
4682649,Conor,Easthope,Conor Easthope,Conor Easthope,201,74,QB,0,0,0,0,0,2,0,0,0,0,0
4682688,Kaiya,Sheron,Kaiya Sheron,Kaiya Sheron,210,75,QB,2,50,0,0,1.6666666269302368,4,0,0,5,0,1.25
4682787,Quayde,Hawkins,Quayde Hawkins,Quayde Hawkins,205,73,QB,7,26.92300033569336,1,3.8459999561309814,12.5,26,1,3.8459999561309814,75,1,2.884999990463257
4682927,Billy,Wiles,Billy Wiles,Billy Wiles,200,75,QB,162,53.82099914550781,7,2.3259999752044678,176.36363220214844,301,11,3.6540000438690186,1940,20,6.445000171661377
4683012,Eddie Lee,Marburger,Eddie Lee Marburger,Eddie Lee Marburger,205,73,QB,29,61.70199966430664,1,2.128000020980835,100,47,3,6.382999897003174,300,4,6.382999897003174
4683058,Brendan,Sullivan,Brendan Sullivan,Brendan Sullivan,225,75,QB,63,63.63600158691406,2,2.0199999809265137,102,99,6,6.060999870300293,714,24,7.211999893188477
4683182,Nate,Yarnell,Nate Yarnell,Nate Yarnell,215,78,QB,41,66.128997802734375,1,1.6130000352859497,148.75,62,4,6.452000141143799,595,4,9.5970001220703125
4683218,Zy,McDonald,Zy McDonald,Zy McDonald,185,72,QB,18,72,0,0,36.66666793823242,25,3,12,220,4,8.800000190734863
4683263,Heinrich,Haarberg,Heinrich Haarberg,Heinrich Haarberg,215,77,QB,77,49.04499816894531,7,4.459000110626221,96.69999694824219,157,7,4.459000110626221,967,20,6.158999919891357
4683311,Sam,Vidlak,Sam Vidlak,Sam Vidlak,201,73,QB,56,62.92100143432617,4,4.49399995803833,94.33333587646484,89,3,3.371000051498413,566,12,6.360000133514404
4683423,Riley,Leonard,Riley Leonard,Riley Leonard,212,76,QB,95,57.57600021362305,3,1.8179999589920044,157.42857360839844,165,3,1.8179999589920044,1102,7,6.678999900817871
4683471,Brady,Olson,Brady Olson,Brady Olson,200,75,QB,0,0,1,33.33300018310547,0,3,0,0,0,0,0
4683501,Emmett,Morehead,Emmett Morehead,Emmett Morehead,235,77,QB,15,50,0,0,31,30,0,0,124,0,4.132999897003174
4683792,Evan,Olaes,Evan Olaes,Evan Olaes,205,72,QB,3,27.273000717163086,3,27.273000717163086,3.5,11,0,0,21,3,1.909000039100647
4683912,Hunter,Herring,Hunter Herring,Hunter Herring,228,76,QB,16,53.33300018310547,0,0,60.5,30,1,3.3329999446868896,121,1,4.0329999923706055
4684003,Tahj,Bullock,Tahj Bullock,Tahj Bullock,230,75,QB,32,48.48500061035156,3,4.545000076293945,27.100000381469727,66,3,4.545000076293945,271,10,4.105999946594238
4684278,Jakolby,Longino,Jakolby Longino,Jakolby Longino,195,75,QB,2,33.33300018310547,1,16.66699981689453,6.25,6,0,0,25,0,4.166999816894531
4684502,Justin,Lamson,Justin Lamson,Justin Lamson,215,74,QB,38,43.18199920654297,2,2.2730000019073486,45.818180084228516,88,0,0,504,14,5.7270002365112305
4685039,Michael,Pratt,Michael Pratt,Michael Pratt,220,75,QB,185,65.371002197265625,5,1.7669999599456787,218.72727966308594,283,22,7.77400016784668,2406,20,8.501999855041504
4685186,Tyler,Van Dyke,Tyler Van Dyke,Tyler Van Dyke,230,76,QB,219,65.76599884033203,12,3.6040000915527344,245.72727966308594,333,19,5.705999851226807,2703,10,8.116999626159668
4685190,Matthew,Cavallaro,Matthew Cavallaro,Matthew Cavallaro,195,70,QB,7,63.63600158691406,1,9.090999603271484,45,11,1,9.090999603271484,90,1,8.182000160217285
4685202,Beau,Nelson,Beau Nelson,Beau Nelson,207,74,QB,1,20,0,0,8,5,0,0,8,0,1.600000023841858
4685252,Henry,Belin IV,Henry Belin IV,Henry Belin IV,210,75,QB,13,50,1,3.8459999561309814,58,26,3,11.538000106811523,232,2,8.92300033569336
4685311,Jayden,Denegal,Jayden Denegal,Jayden Denegal,235,77,QB,4,80,0,0,12.5,5,1,20,50,0,10
4685345,JC,French,JC French,JC French,220,73,QB,13,81.25,1,6.25,12.199999809265137,16,1,6.25,122,3,7.625
4685391,Walker,Howard,Walker Howard,Walker Howard,195,73,QB,3,75,0,0,56,4,0,0,56,0,14
4685401,Josh,Hoover,Josh Hoover,Josh Hoover,196,73,QB,185,62.08100128173828,9,3.0199999809265137,245.11111450195312,298,15,5.033999919891357,2206,8,7.4029998779296875
4685404,Sam,Horn,Sam Horn,Sam Horn,219,76,QB,3,50,1,16.66699981689453,27,6,1,16.66699981689453,54,0,9
4685413,Cade,Klubnik,Cade Klubnik,Cade Klubnik,205,74,QB,260,62.95399856567383,8,1.937000036239624,215,413,19,4.599999904632568,2580,20,6.247000217437744
4685454,Jayden,Maiava,Jayden Maiava,Jayden Maiava,220,76,QB,200,62.893001556396484,8,2.5160000324249268,214.92308044433594,318,14,4.4029998779296875,2794,10,8.78600025177002
4685459,Nicco,Marchiol,Nicco Marchiol,Nicco Marchiol,224,73,QB,30,56.604000091552734,3,5.659999847412109,30.875,53,2,3.7739999294281006,247,5,4.659999847412109
4685488,MJ,Morris,MJ Morris,MJ Morris,205,74,QB,63,55.75199890136719,5,4.425000190734863,179.75,113,7,6.195000171661377,719,9,6.36299991607666
4685497,Maalik,Murphy,Maalik Murphy,Maalik Murphy,238,77,QB,40,56.3380012512207,3,4.224999904632568,79.5,71,3,4.224999904632568,477,1,6.7179999351501465
4685521,Garret,Rangel,Garret Rangel,Garret Rangel,189,74,QB,17,53.125,1,3.125,43,32,2,6.25,172,1,5.375
4685522,Ty,Simpson,Ty Simpson,Ty Simpson,203,74,QB,11,55,0,0,29.83333396911621,20,0,0,179,5,8.949999809265137
4685574,Conner,Weigman,Conner Weigman,Conner Weigman,215,75,QB,82,68.90799713134766,2,1.680999994277954,244.75,119,8,6.7230000495910645,979,3,8.22700023651123
4685578,Gunner,Stockton,Gunner Stockton,Gunner Stockton,215,73,QB,6,66.66699981689453,1,11.111000061035156,17.33333396911621,9,0,0,52,1,5.7779998779296875
4685693,Devin,Kargman,Devin Kargman,Devin Kargman,217,75,QB,21,51.220001220703125,0,0,101.66666412353516,41,2,4.877999782562256,305,5,7.439000129699707
4685694,Steve,Angeli,Steve Angeli,Steve Angeli,211,74,QB,19,76,1,4,45.33333206176758,25,4,16,272,0,10.880000114440918
4685696,Beau,Pribula,Beau Pribula,Beau Pribula,206,74,QB,10,50,0,0,10.100000381469727,20,3,15,101,1,5.050000190734863
4685697,Zion,Turner,Zion Turner,Zion Turner,203,72,QB,2,40,0,0,4,5,0,0,8,0,1.600000023841858
4685740,Max,Johnson,Max Johnson,Max Johnson,230,78,QB,118,62.10499954223633,5,2.631999969482422,181.5,190,9,4.736999988555908,1452,14,7.642000198364258
4686096,Hunter,Helms,Hunter Helms,Hunter Helms,210,74,QB,9,75,0,0,27.66666603088379,12,0,0,83,0,6.916999816894531
4686164,Tai,Lavatai,Tai Lavatai,Tai Lavatai,221,74,QB,56,55.44599914550781,2,1.9800000190734863,87.625,101,5,4.949999809265137,701,7,6.940999984741211
4686167,Xavier,Arline,Xavier Arline,Xavier Arline,176,69,QB,23,52.27299880981445,2,4.545000076293945,40,44,2,4.545000076293945,320,7,7.2729997634887695
4686425,Hayes,Gibson,Hayes Gibson,Hayes Gibson,199,75,QB,21,45.652000427246094,1,2.1740000247955322,61.75,46,0,0,247,7,5.369999885559082
4686788,CJ,Harris,CJ Harris,CJ Harris,220,76,QB,25,51.02000045776367,3,6.122000217437744,124,49,2,4.081999778747559,248,2,5.060999870300293
4688380,Cameron,Ward,Cameron Ward,Cameron Ward,223,74,QB,323,66.5979995727539,7,1.4429999589920044,311.25,485,25,5.15500020980835,3735,39,7.701000213623047
4688540,Treyson,Bourguet,Treyson Bourguet,Treyson Bourguet,215,74,QB,57,55.34000015258789,1,0.9710000157356262,142.60000610351562,103,4,3.882999897003174,713,7,6.921999931335449
4688717,Draylen,Ellis,Draylen Ellis,Draylen Ellis,175,73,QB,101,51.79499816894531,5,2.563999891281128,98.63636016845703,195,6,3.0769999027252197,1085,13,5.564000129699707
4689114,Jaxson,Dart,Jaxson Dart,Jaxson Dart,220,74,QB,208,65.40899658203125,5,1.5720000267028809,248.75,318,20,6.289000034332275,2985,26,9.38700008392334
4689585,Trexler,Ivey,Trexler Ivey,Trexler Ivey,198,72,QB,112,55.172000885009766,10,4.926000118255615,126.30000305175781,203,4,1.9700000286102295,1263,16,6.2220001220703125
4689602,Sean,Brown,Sean Brown,Sean Brown,200,74,QB,4,40,0,0,19,10,0,0,38,0,3.799999952316284
4689652,Harrison,Barker,Harrison Barker,Harrison Barker,200,71,QB,6,46.15399932861328,1,7.691999912261963,18.75,13,1,7.691999912261963,75,1,5.769000053405762
4689947,Brian,Garcia,Brian Garcia,Brian Garcia,178,69,QB,1,20,0,0,2.5,5,0,0,10,1,2
4689970,Mike,DiLiello,Mike DiLiello,Mike DiLiello,215,73,QB,242,66.85099792480469,10,2.76200008392334,263.6666564941406,362,28,7.735000133514404,3164,34,8.739999771118164
4690158,Noah,Kim,Noah Kim,Noah Kim,185,74,QB,91,56.875,6,3.75,218,160,6,3.75,1090,5,6.813000202178955
4690161,Andrew,Schorfhaar,Andrew Schorfhaar,Andrew Schorfhaar,190,74,QB,2,100,0,0,-1.5,2,0,0,-3,1,-1.5
4690977,Donovan,Smith,Donovan Smith,Donovan Smith,241,77,QB,256,64.48400115966797,13,3.2750000953674316,233.4166717529297,397,22,5.541999816894531,2801,26,7.054999828338623
4691272,Stone,Earle,Stone Earle,Stone Earle,207,72,QB,22,55,4,10,91.33333587646484,40,4,10,274,5,6.849999904632568
4691745,Graeson,Underwood,Graeson Underwood,Graeson Underwood,225,72,QB,109,49.77199935913086,8,3.6530001163482666,111.81818389892578,219,5,2.2829999923706055,1230,6,5.616000175476074
4692052,Carter,Peevy,Carter Peevy,Carter Peevy,225,75,QB,201,66.33699798583984,5,1.649999976158142,175,303,11,3.630000114440918,2275,33,7.507999897003174
4692530,Chandler,Morris,Chandler Morris,Chandler Morris,190,72,QB,133,65.516998291015625,5,2.4630000591278076,218.85714721679688,203,12,5.910999774932861,1532,11,7.546999931335449
4693331,Cam,Miller,Cam Miller,Cam Miller,213,73,QB,199,73.977996826171875,4,1.4869999885559082,180.7142791748047,269,18,6.690999984741211,2530,12,9.404999732971191
4693793,Jake,Farrell,Jake Farrell,Jake Farrell,225,77,QB,3,37.5,1,12.5,14,8,0,0,14,0,1.75
4693813,Ben,Brittain,Ben Brittain,Ben Brittain,190,73,QB,0,0,2,66.66699981689453,-0.6666666865348816,3,0,0,0,2,0
4693861,Myles,Crawley,Myles Crawley,Myles Crawley,205,75,QB,197,60.06100082397461,8,2.438999891281128,210.18182373046875,328,16,4.877999782562256,2312,13,7.048999786376953
4694023,Nate,Lussier,Nate Lussier,Nate Lussier,220,75,QB,10,76.9229965209961,1,7.691999912261963,13.857142448425293,13,2,15.385000228881836,97,0,7.461999893188477
4694073,Nick,Semptimphelter,Nick Semptimphelter,Nick Semptimphelter,190,73,QB,17,60.7140007019043,0,0,50.5,28,3,10.71399974822998,202,4,7.214000225067139
4694178,Isaiah,Bess,Isaiah Bess,Isaiah Bess,220,76,QB,44,47.82600021362305,1,1.0870000123977661,89.16666412353516,92,4,4.3480000495910645,535,5,5.815000057220459
4694257,Joe,Green,Joe Green,Joe Green,225,76,QB,93,56.02399826049805,3,1.8070000410079956,151,166,4,2.4100000858306885,755,11,4.547999858856201
4694361,Bryce,Corriston,Bryce Corriston,Bryce Corriston,210,73,QB,37,55.2239990234375,0,0,73.19999694824219,67,2,2.984999895095825,366,11,5.4629998207092285
4694389,Luke,Duby,Luke Duby,Luke Duby,222,75,QB,14,73.68399810791016,0,0,39.33333206176758,19,1,5.263000011444092,118,0,6.210999965667725
4694576,Kobe,Tracy,Kobe Tracy,Kobe Tracy,195,76,QB,231,55,12,2.8570001125335693,251.09091186523438,420,19,4.52400016784668,2762,12,6.576000213623047
4694856,Luke,Bailey,Luke Bailey,Luke Bailey,200,74,QB,212,54.922000885009766,9,2.3320000171661377,213.1666717529297,386,16,4.144999980926514,2558,6,6.626999855041504
4694939,Nathan,Kent,Nathan Kent,Nathan Kent,200,74,QB,189,58.33300018310547,6,1.8519999980926514,191.5454559326172,324,14,4.321000099182129,2107,16,6.502999782562256
4695009,Ethan,Roberts,Ethan Roberts,Ethan Roberts,193,74,QB,49,57.64699935913086,6,7.059000015258789,109.25,85,2,2.3529999256134033,437,2,5.140999794006348
4695113,Otto,Kuhns,Otto Kuhns,Otto Kuhns,194,75,QB,96,50.5260009765625,7,3.684000015258789,138.22222900390625,190,12,6.315999984741211,1244,14,6.546999931335449
4695283,Charles,Watson,Charles Watson,Charles Watson,172,68,QB,1,50,0,0,0,2,0,0,0,0,0
4695400,Mark,Gronowski,Mark Gronowski,Mark Gronowski,220,75,QB,181,67.79000091552734,4,1.4980000257492065,201.38461303710938,267,25,9.36299991607666,2618,9,9.805000305175781
4695600,Bryson,Barnes,Bryson Barnes,Bryson Barnes,209,73,QB,134,58.51499938964844,9,3.930000066757202,168.55555725097656,229,12,5.239999771118164,1517,11,6.624000072479248
4695709,Devin,Brown,Devin Brown,Devin Brown,213,75,QB,12,54.54499816894531,1,4.545000076293945,39.400001525878906,22,2,9.090999603271484,197,3,8.954999923706055
4695784,Carson,Camp,Carson Camp,Carson Camp,210,75,QB,22,57.89500045776367,1,2.631999969482422,73,38,1,2.631999969482422,219,1,5.763000011444092
4695819,Zak,Burnett,Zak Burnett,Zak Burnett,185,72,QB,0,0,0,0,0,3,0,0,0,0,0
4695867,Grant,Wilson,Grant Wilson,Grant Wilson,217,75,QB,165,56.89699935913086,7,2.4140000343322754,184.18182373046875,290,16,5.517000198364258,2026,51,6.986000061035156
4695904,Matthew,Sluka,Matthew Sluka,Matthew Sluka,216,75,QB,122,61.92900085449219,5,2.5380001068115234,156.63636779785156,197,20,10.152000427246094,1723,16,8.746000289916992
4695914,Hunter,Hays,Hunter Hays,Hunter Hays,206,76,QB,89,63.12099838256836,5,3.5460000038146973,80.18181610107422,141,9,6.382999897003174,882,7,6.255000114440918
4695989,Cade,Chambers,Cade Chambers,Cade Chambers,215,76,QB,102,57.62699890136719,6,3.390000104904175,139.75,177,5,2.825000047683716,1118,19,6.315999984741211
4696065,Derek,Robertson,Derek Robertson,Derek Robertson,205,74,QB,256,63.68199920654297,13,3.2339999675750732,263.3636474609375,402,25,6.218999862670898,2897,16,7.205999851226807
4696066,Anthony,Harris,Anthony Harris,Anthony Harris,192,75,QB,13,72.22200012207031,0,0,22.200000762939453,18,1,5.556000232696533,111,3,6.166999816894531
4696371,Dante,Perri,Dante Perri,Dante Perri,215,75,QB,36,53.73099899291992,2,2.984999895095825,49.66666793823242,67,4,5.96999979019165,298,2,4.447999954223633
4696561,Jacob,Conover,Jacob Conover,Jacob Conover,205,73,QB,11,28.94700050354004,3,7.894999980926514,65,38,0,0,130,5,3.4210000038146973
4696819,Eli,Sawyer,Eli Sawyer,Eli Sawyer,230,74,QB,109,60.555999755859375,5,2.7780001163482666,140.5,180,6,3.3329999446868896,1405,15,7.806000232696533
4696880,Walker,Harris,Walker Harris,Walker Harris,180,72,QB,37,66.07099914550781,0,0,73.16666412353516,56,5,8.928999900817871,439,4,7.839000225067139
4697093,Jayden,Stinson,Jayden Stinson,Jayden Stinson,214,72,QB,14,38.888999938964844,1,2.7780001163482666,45.5,36,2,5.556000232696533,273,2,7.583000183105469
4697094,DJ,Williams,DJ Williams,DJ Williams,211,75,QB,144,57.599998474121094,9,3.5999999046325684,152.3000030517578,250,11,4.400000095367432,1523,19,6.0920000076293945
4697122,Gaston,Moore,Gaston Moore,Gaston Moore,206,74,QB,4,44.444000244140625,0,0,18,9,0,0,36,1,4
4697131,Bronson,Barron,Bronson Barron,Bronson Barron,215,75,QB,1,50,1,50,-3,2,0,0,-3,1,-1.5
4697512,Robby,Ashford,Robby Ashford,Robby Ashford,218,75,QB,14,51.85200119018555,2,7.4070000648498535,14.5,27,2,7.4070000648498535,145,2,5.369999885559082
4697623,Jayden,de Laura,Jayden de Laura,Jayden de Laura,205,72,QB,89,69.53099822998047,5,3.9059998989105225,186.6666717529297,128,10,7.813000202178955,1120,7,8.75
4697625,Victor,Gabalis,Victor Gabalis,Victor Gabalis,210,75,QB,164,54.48500061035156,13,4.318999767303467,226.72727966308594,301,18,5.980000019073486,2494,13,8.28600025177002
4698250,Grant,Harper,Grant Harper,Grant Harper,199,74,QB,4,44.444000244140625,1,11.111000061035156,28,9,1,11.111000061035156,56,0,6.2220001220703125
